age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,income,native_country
40,4,15,2,3,0,4,1,5178,0,40,1,26
32,4,9,2,7,0,4,1,5178,0,50,1,39
34,4,10,2,10,0,4,1,5178,0,40,1,39
48,2,10,2,4,5,4,0,5178,0,40,1,39
45,4,5,2,1,0,2,1,5178,0,40,1,39
35,4,9,2,14,0,4,1,5178,0,90,1,39
41,1,9,2,1,0,4,1,5178,0,40,1,39
31,4,9,2,10,0,4,1,5178,0,45,1,39
29,6,9,2,14,0,4,1,5178,0,40,1,39
37,2,13,2,11,0,4,1,5178,0,40,1,39
26,4,13,2,12,5,4,0,5178,0,42,1,39
36,4,9,2,3,0,4,1,5178,0,40,1,39
42,4,9,2,3,0,4,1,5178,0,40,1,39
47,0,9,2,0,0,4,1,5178,0,30,1,2
40,4,10,2,3,0,4,1,5178,0,40,1,39
30,4,11,2,10,0,4,1,5178,0,52,1,39
37,4,13,2,4,0,4,1,5178,0,40,1,39
36,4,15,2,10,0,4,1,5178,0,60,1,0
40,4,10,2,1,0,4,1,5178,0,60,1,39
33,4,13,2,4,0,2,1,5178,0,40,1,39
49,4,13,2,1,0,4,1,5178,0,40,1,39
42,2,13,2,10,0,4,1,5178,0,40,1,39
38,4,7,2,3,0,4,1,5178,0,40,1,39
26,4,12,2,7,0,4,1,5178,0,40,1,39
54,6,15,2,10,0,4,1,5178,0,50,1,39
46,4,10,2,10,0,4,1,5178,0,38,1,39
32,4,9,2,7,0,4,1,5178,0,40,1,39
25,4,13,2,13,0,4,1,5178,0,40,1,39
44,4,10,2,3,0,4,1,5178,0,50,1,39
30,4,16,2,10,0,4,1,5178,0,75,1,39
25,4,7,2,14,0,4,1,5178,0,40,1,31
37,4,10,2,3,0,4,1,5178,0,75,1,39
28,4,13,2,4,0,4,1,5178,0,50,1,39
31,4,14,2,10,0,4,1,5178,0,40,1,39
44,4,14,2,4,0,4,1,5178,0,40,1,39
44,4,7,2,10,5,4,0,5178,0,36,1,39
39,5,9,2,3,0,4,1,5178,0,50,1,39
51,1,13,2,5,0,4,1,5178,0,40,1,39
27,4,9,2,1,5,4,0,5178,0,40,1,39
31,4,9,2,14,5,4,0,5178,0,35,1,39
53,4,3,2,3,0,3,1,5178,0,40,1,33
37,2,10,2,3,0,4,1,5178,0,40,1,39
48,7,13,2,4,0,4,1,5178,0,40,1,39
56,4,13,2,1,0,4,1,5178,0,44,1,39
35,4,9,2,12,0,4,1,5178,0,50,1,39
50,2,9,2,4,0,4,1,5178,0,40,1,39
42,4,9,2,12,0,4,1,5178,0,50,1,39
58,4,12,2,4,0,4,1,5178,0,60,1,39
35,4,9,2,4,0,4,1,5178,0,40,1,39
46,4,10,2,13,0,4,1,5178,0,40,1,39
34,4,13,2,4,0,4,1,5178,0,55,1,39
43,4,14,2,10,0,4,1,5178,0,40,1,39
39,7,14,2,10,5,4,0,5178,0,38,1,39
46,1,11,2,1,0,4,1,5178,0,40,1,39
55,4,9,2,14,0,4,1,5178,0,72,1,39
38,4,13,2,4,0,4,1,5178,0,40,1,39
63,0,5,2,0,0,4,1,5178,0,40,1,39
27,4,9,2,3,0,4,1,5178,0,40,1,39
47,4,9,2,3,0,4,1,5178,0,40,1,39
47,4,12,2,12,0,4,1,5178,0,50,1,39
36,4,7,2,3,0,4,1,5178,0,40,1,39
43,4,10,2,10,0,4,1,5178,0,40,1,39
44,4,13,2,13,0,4,1,5178,0,40,1,39
36,4,9,2,7,0,2,1,5178,0,40,1,39
51,4,12,2,12,0,4,1,5178,0,45,1,39
57,5,9,2,14,0,4,1,5178,0,60,1,18
32,4,10,2,12,0,4,1,5178,0,50,1,39
39,5,12,2,12,0,4,1,5178,0,48,1,39
35,5,13,2,12,3,4,1,5178,0,50,1,39
62,0,9,2,0,5,4,0,5178,0,40,1,34
45,4,13,2,10,5,1,0,5178,0,40,1,30
39,4,11,2,7,0,4,1,5178,0,40,1,39
31,4,10,2,14,0,4,1,5178,0,40,1,39
53,5,9,2,3,0,4,1,5178,0,45,1,39
54,4,9,2,3,0,4,1,5178,0,40,1,39
37,4,9,2,6,0,4,1,5178,0,40,1,39
55,4,11,2,14,0,4,1,5178,0,50,1,39
45,2,9,2,14,5,4,0,5178,0,40,1,39
59,4,11,2,10,0,4,1,5178,0,50,1,39
33,0,10,2,0,5,4,0,5178,0,40,1,39
47,4,9,2,7,0,4,1,5178,0,40,1,39
28,1,13,2,4,0,4,1,5178,0,40,1,39
47,2,9,2,14,0,4,1,5178,0,40,1,39
38,4,13,2,1,0,4,1,5178,0,50,1,39
34,7,13,2,13,3,4,0,5178,0,25,1,0
54,1,9,2,4,0,4,1,5178,0,40,1,39
58,4,6,2,3,0,4,1,5178,0,40,1,39
24,4,10,4,12,3,4,0,5060,0,30,0,39
30,4,9,2,7,0,4,1,5013,0,40,0,39
43,5,14,2,4,0,4,1,5013,0,45,0,39
54,4,9,2,14,0,2,1,5013,0,40,0,39
45,6,10,2,12,0,4,1,5013,0,40,0,39
47,4,11,2,3,0,4,1,5013,0,40,0,39
40,4,9,2,12,5,4,0,5013,0,20,0,39
36,4,13,2,4,0,4,1,5013,0,50,0,39
26,4,14,2,10,0,4,1,5013,0,40,0,39
49,4,13,2,10,0,4,1,5013,0,45,0,39
44,5,9,2,4,0,4,1,5013,0,60,0,12
27,4,9,2,7,0,4,1,5013,0,46,0,2
41,6,10,2,5,0,4,1,5013,0,70,0,39
30,4,9,2,3,0,4,1,5013,0,40,0,39
29,4,6,2,3,0,4,1,5013,0,40,0,39
26,4,9,2,4,5,4,0,5013,0,40,0,39
30,4,9,2,14,0,4,1,5013,0,40,0,39
35,4,10,2,3,0,4,1,5013,0,40,0,39
30,2,12,2,11,0,4,1,5013,0,45,0,39
29,4,13,2,10,0,4,1,5013,0,40,0,11
46,4,9,2,12,0,4,1,5013,0,50,0,39
48,6,10,2,10,0,4,1,5013,0,45,0,39
52,4,11,2,13,0,4,1,5013,0,40,0,39
60,4,9,2,10,0,4,1,5013,0,40,0,39
43,4,10,2,1,0,4,1,5013,0,40,0,39
39,4,9,2,8,5,4,0,5013,0,40,0,39
31,4,9,2,7,0,4,1,5013,0,40,0,39
52,1,14,2,4,0,4,1,5013,0,40,0,39
26,4,9,2,3,0,4,1,5013,0,60,0,39
44,7,13,2,1,0,4,1,5013,0,40,0,39
35,4,10,2,12,0,4,1,5013,0,70,0,39
35,4,13,2,10,0,4,1,5013,0,40,0,39
45,1,13,2,1,0,4,1,5013,0,45,0,39
52,2,6,2,3,0,4,1,5013,0,40,0,39
28,5,13,2,4,0,4,1,5013,0,55,0,39
54,4,11,2,3,0,1,1,5013,0,40,0,40
56,4,4,2,7,5,4,0,5013,0,45,0,39
48,4,13,2,4,0,4,1,5013,0,45,0,39
59,4,13,2,10,0,4,1,5013,0,40,0,39
46,4,10,2,8,5,4,0,5013,0,40,0,39
45,4,9,2,3,0,4,1,5013,0,40,0,39
55,4,10,2,3,0,4,1,5013,0,52,0,39
50,4,9,2,3,0,4,1,5013,0,45,0,39
49,4,9,2,3,0,4,1,5013,0,60,0,39
33,4,9,2,4,0,4,1,5013,0,40,0,39
51,4,11,2,3,0,4,1,5013,0,40,0,39
42,4,13,2,10,0,4,1,5013,0,40,0,39
47,4,9,2,8,5,2,0,5013,0,40,0,39
32,4,9,2,7,0,4,1,5013,0,55,0,39
49,4,11,2,3,0,4,1,5013,0,40,0,39
49,6,9,2,3,0,4,1,5013,0,50,0,39
31,4,9,2,6,0,4,1,5013,0,40,0,39
52,7,9,2,3,0,4,1,5013,0,40,0,39
32,2,13,2,10,5,4,0,5013,0,45,0,39
63,4,14,2,13,0,4,1,5013,0,40,0,39
39,4,13,2,10,5,4,0,5013,0,32,0,39
56,4,9,2,3,0,4,1,5013,0,40,0,39
35,4,9,2,6,0,4,1,5013,0,40,0,39
53,2,9,2,3,0,4,1,5013,0,35,0,39
57,4,10,2,12,0,4,1,5013,0,50,0,39
29,4,10,2,3,0,4,1,5013,0,40,0,39
47,4,9,2,10,0,4,1,5013,0,24,0,39
52,4,10,2,3,0,4,1,5013,0,40,0,39
51,4,14,2,10,0,1,1,5013,0,40,0,19
24,4,13,2,10,0,4,1,5013,0,30,0,39
37,4,10,2,13,5,4,0,5013,0,40,0,39
43,1,14,2,6,0,4,1,5013,0,12,0,39
28,4,10,2,6,0,4,1,5013,0,55,0,39
36,4,9,2,3,0,4,1,5013,0,40,0,22
49,4,9,2,12,0,4,1,5013,0,40,0,39
45,2,13,0,10,4,4,0,4934,0,50,1,39
40,4,10,5,3,4,4,1,4934,0,47,1,39
37,4,13,5,10,4,4,0,4934,0,32,1,39
60,1,11,0,10,4,4,1,4934,0,40,1,39
52,2,9,0,13,4,4,1,4934,0,36,1,39
43,4,10,5,14,4,4,1,4934,0,51,1,39
43,4,14,6,4,4,4,1,4934,0,40,1,39
75,6,16,2,10,0,4,1,4931,0,3,0,39
45,1,9,0,13,1,4,0,4865,0,40,0,39
34,4,14,4,10,1,4,1,4865,0,60,0,39
34,4,9,4,1,1,4,0,4865,0,40,0,39
26,2,13,4,10,1,4,0,4865,0,35,0,39
34,7,13,0,10,1,4,1,4865,0,55,0,39
27,1,9,0,1,1,4,1,4865,0,50,0,39
30,4,13,4,14,1,4,1,4865,0,40,0,39
36,4,9,4,1,1,4,0,4865,0,40,0,39
27,4,13,4,10,1,4,0,4865,0,36,0,39
61,0,9,0,0,1,4,1,4865,0,40,0,39
28,4,10,4,13,1,4,0,4865,0,40,0,39
52,2,12,0,8,1,4,0,4865,0,30,0,39
37,2,13,4,10,1,4,0,4865,0,45,0,39
59,4,4,4,5,4,4,1,4865,0,40,0,39
32,2,14,4,10,1,4,0,4865,0,40,0,39
25,4,11,4,1,1,4,0,4865,0,40,0,39
55,4,9,5,7,1,4,1,4865,0,45,0,39
34,5,14,5,10,1,4,0,4787,0,40,1,39
64,7,16,4,10,1,4,0,4787,0,40,1,39
51,4,16,0,3,1,4,0,4787,0,60,1,39
40,4,10,0,8,1,2,1,4787,0,50,1,39
51,4,9,0,1,4,4,0,4787,0,24,1,39
58,4,9,0,13,1,4,1,4787,0,39,1,39
39,6,16,4,10,1,4,1,4787,0,40,1,39
34,5,14,4,4,1,4,0,4787,0,45,1,10
61,4,13,0,12,1,2,1,4787,0,48,1,39
30,4,13,4,13,1,4,0,4787,0,45,1,39
58,1,13,5,10,1,4,1,4787,0,40,1,39
35,4,9,4,12,1,4,1,4787,0,40,1,39
46,2,13,0,10,1,4,0,4787,0,25,1,39
52,2,14,0,4,1,4,0,4787,0,60,1,39
46,2,13,4,10,3,4,1,4787,0,45,1,39
39,4,10,4,10,1,2,1,4787,0,40,1,39
35,0,15,4,0,1,1,1,4787,0,45,1,24
38,2,13,4,11,1,4,0,4787,0,43,1,39
49,4,14,0,12,1,4,1,4787,0,45,1,39
30,4,12,4,3,1,4,1,4787,0,50,1,39
53,4,9,0,10,1,4,1,4787,0,46,1,39
59,2,14,6,10,4,4,0,4787,0,60,1,39
52,7,14,3,4,4,4,0,4787,0,44,1,39
45,4,13,0,1,4,4,0,4687,0,35,1,39
42,4,14,0,13,4,2,0,4687,0,35,1,39
39,4,9,0,12,1,4,0,4687,0,50,1,39
29,4,13,4,10,1,4,1,4650,0,40,0,39
31,4,13,0,4,1,4,1,4650,0,45,0,39
35,6,9,4,4,1,4,1,4650,0,50,0,39
36,4,5,0,6,1,4,1,4650,0,56,0,39
36,4,8,4,4,1,4,1,4650,0,50,0,39
42,4,14,0,10,1,4,1,4650,0,40,0,39
53,7,10,0,1,2,4,0,4650,0,40,0,39
49,2,14,4,10,1,4,0,4650,0,40,0,39
39,2,9,4,11,3,0,1,4650,0,48,0,39
31,4,8,4,12,1,4,1,4650,0,50,0,39
30,5,9,0,4,1,4,1,4650,0,40,0,39
39,4,9,4,13,1,4,1,4650,0,44,0,39
25,4,14,4,10,1,4,0,4650,0,37,0,39
37,2,11,4,11,1,4,1,4650,0,40,0,39
35,4,10,4,10,4,1,1,4650,0,20,0,39
39,4,9,0,10,1,4,0,4650,0,40,0,39
40,4,13,4,10,1,4,1,4650,0,40,0,39
42,2,13,4,4,3,4,1,4650,0,35,0,39
34,0,14,4,0,1,4,1,4650,0,30,0,39
41,1,10,3,1,1,2,1,4650,0,40,0,39
35,4,13,4,13,1,1,0,4650,0,40,0,39
32,4,10,4,3,1,4,1,4650,0,45,0,39
42,4,14,4,4,1,4,0,4650,0,40,0,39
47,4,9,0,7,1,4,1,4650,0,40,0,39
28,4,11,4,10,1,4,0,4650,0,40,0,39
23,4,9,0,3,1,4,1,4650,0,50,0,21
55,4,10,0,1,4,4,0,4650,0,20,0,39
23,4,10,4,8,3,4,0,4650,0,40,0,39
45,4,10,0,12,1,4,1,4650,0,40,0,39
43,4,9,4,10,1,4,1,4650,0,40,0,39
38,4,10,5,8,1,4,0,4650,0,72,0,39
40,4,13,4,4,1,4,0,4650,0,48,0,39
50,2,14,0,4,1,4,0,4650,0,70,0,39
33,4,13,5,10,1,4,1,4650,0,35,0,39
31,4,10,0,3,3,4,1,4650,0,40,0,39
41,4,14,6,10,1,4,0,4650,0,55,0,39
60,4,9,0,7,1,4,1,4650,0,40,0,39
62,4,14,4,6,1,4,1,4650,0,40,0,39
50,4,10,0,3,1,4,1,4650,0,22,0,39
41,4,10,0,4,1,4,1,4650,0,40,0,39
32,1,11,4,13,3,2,1,4650,0,40,0,39
57,4,13,2,4,0,1,1,4508,0,40,0,35
32,4,1,2,7,5,1,0,4508,0,40,0,1
23,4,7,2,14,0,4,1,4508,0,25,0,39
39,4,9,2,1,0,4,1,4508,0,24,0,39
22,4,9,2,9,5,4,0,4508,0,40,0,39
56,4,13,2,4,0,4,1,4508,0,40,0,39
43,6,4,2,5,0,4,1,4508,0,40,0,5
28,4,5,2,12,0,4,1,4508,0,40,0,39
21,6,8,2,1,5,4,0,4508,0,30,0,32
34,6,9,2,5,0,4,1,4508,0,90,0,39
32,4,15,2,12,0,4,1,4508,0,40,0,0
38,4,13,2,14,0,4,1,4508,0,40,0,39
27,4,9,4,1,1,4,1,4416,0,40,0,39
25,4,9,4,12,1,4,1,4416,0,42,0,39
25,4,9,4,7,3,4,1,4416,0,40,0,39
50,6,13,4,3,1,4,1,4416,0,45,0,39
49,4,6,5,4,1,2,1,4416,0,99,0,39
33,4,9,4,6,3,4,1,4416,0,40,0,39
22,8,9,4,6,3,4,1,4416,0,40,0,39
56,4,10,6,4,1,4,1,4416,0,60,0,39
34,4,9,4,7,1,4,1,4416,0,30,0,39
54,0,9,0,0,1,4,0,4416,0,25,0,39
25,4,9,4,1,3,2,0,4416,0,40,0,33
20,4,10,4,8,2,4,0,4416,0,25,0,39
38,6,9,2,3,0,4,1,4386,0,35,0,39
55,4,9,2,12,0,4,1,4386,0,40,1,39
40,4,11,2,13,0,4,1,4386,0,40,0,39
53,4,10,2,1,5,4,0,4386,0,40,1,39
55,4,9,2,3,0,4,1,4386,0,40,1,39
50,4,9,2,3,0,4,1,4386,0,40,0,0
45,5,13,2,5,0,4,1,4386,0,35,1,39
38,4,11,2,3,0,4,1,4386,0,40,1,39
53,6,4,2,4,0,4,1,4386,0,50,1,12
46,4,9,2,7,0,2,1,4386,0,40,1,39
42,4,9,2,7,0,4,1,4386,0,48,1,39
51,4,9,2,4,0,4,1,4386,0,55,1,39
43,4,9,2,7,0,2,1,4386,0,40,1,39
47,2,9,2,8,0,4,1,4386,0,40,1,39
51,1,9,2,3,0,4,1,4386,0,40,1,39
31,4,12,2,12,0,4,1,4386,0,45,1,39
30,4,14,2,1,0,4,1,4386,0,40,1,39
44,4,6,2,7,0,4,1,4386,0,60,0,39
29,4,13,2,6,0,2,1,4386,0,80,1,0
48,4,13,2,12,0,4,1,4386,0,50,1,39
51,4,9,2,7,0,4,1,4386,0,40,1,39
35,4,13,2,4,0,4,1,4386,0,47,1,39
48,4,9,2,7,0,4,1,4386,0,40,1,39
41,4,13,2,4,0,4,1,4386,0,50,1,39
54,6,14,2,12,0,4,1,4386,0,45,1,39
31,4,9,2,7,5,4,0,4386,0,40,1,39
44,4,12,2,4,0,4,1,4386,0,45,1,39
51,1,16,2,10,0,4,1,4386,0,52,1,39
61,0,13,2,0,0,4,1,4386,0,15,1,39
63,4,7,2,11,0,4,1,4386,0,37,1,39
51,4,7,2,12,0,4,1,4386,0,30,1,39
35,4,9,2,1,5,4,0,4386,0,35,1,39
52,4,9,2,7,0,4,1,4386,0,40,1,39
24,4,9,2,6,0,4,1,4386,0,40,1,39
33,4,9,2,4,0,4,1,4386,0,60,0,39
44,2,11,2,14,0,4,1,4386,0,40,1,39
57,6,13,2,4,0,4,1,4386,0,13,1,39
47,4,9,2,12,0,4,1,4386,0,45,1,39
44,4,12,2,12,0,4,1,4386,0,40,1,39
45,4,14,2,4,0,4,1,4386,0,40,0,39
37,4,11,2,3,0,4,1,4386,0,44,1,39
31,4,10,2,3,0,4,1,4386,0,50,1,39
53,7,11,2,10,0,4,1,4386,0,40,1,39
34,4,11,2,10,0,4,1,4386,0,50,1,39
29,4,9,2,8,5,4,0,4386,0,40,1,39
53,2,10,2,11,0,4,1,4386,0,40,1,39
44,2,14,2,10,5,4,0,4386,0,40,1,39
48,4,9,2,1,0,4,1,4386,0,45,1,39
34,7,10,2,10,0,2,1,4386,0,40,1,39
44,4,10,2,3,0,4,1,4386,0,55,0,39
29,6,10,2,4,2,4,1,4386,0,45,1,39
51,2,9,2,3,0,4,1,4386,0,40,1,39
37,4,9,2,4,0,4,1,4386,0,45,1,39
34,4,10,2,12,5,4,0,4386,0,20,0,39
40,4,10,2,12,0,4,1,4386,0,50,0,39
46,4,10,2,3,0,4,1,4386,0,38,1,39
37,6,10,2,4,0,4,1,4386,0,50,1,39
36,6,13,2,4,0,4,1,4386,0,50,1,39
31,4,11,2,3,0,4,1,4386,0,40,1,26
53,4,14,2,10,0,1,1,4386,0,40,1,19
46,6,9,2,5,0,4,1,4386,0,70,0,39
32,4,10,2,12,0,4,1,4386,0,50,0,39
38,4,9,2,3,0,2,1,4386,0,48,0,39
43,2,10,2,13,0,4,1,4386,0,99,1,39
53,4,9,2,8,0,2,1,4386,0,30,1,39
45,4,11,2,3,0,4,1,4386,0,38,1,39
41,4,11,2,12,0,4,1,4386,0,60,1,39
63,4,10,2,10,0,4,1,4386,0,40,1,39
42,6,11,2,14,0,4,1,4386,0,80,1,39
40,4,10,2,7,0,4,1,4386,0,50,1,39
24,4,9,4,4,2,4,1,4101,0,50,0,39
21,4,10,4,4,1,4,0,4101,0,40,0,39
32,4,10,4,1,1,4,0,4101,0,50,0,39
56,4,12,0,1,4,4,0,4101,0,40,0,39
35,6,10,5,5,1,4,1,4101,0,60,0,39
43,4,9,5,8,1,4,0,4101,0,40,0,39
31,4,13,4,12,1,4,1,4101,0,50,0,39
56,4,9,0,10,1,4,0,4101,0,40,0,39
23,4,10,4,13,1,4,0,4101,0,40,0,39
21,4,9,4,12,3,4,0,4101,0,40,0,39
25,4,13,4,4,1,4,1,4101,0,35,0,39
31,4,9,4,3,3,4,1,4101,0,40,0,39
27,7,13,4,10,1,4,0,4101,0,40,0,39
37,4,11,4,1,1,3,0,4101,0,35,0,39
19,4,9,4,12,1,4,1,4101,0,48,0,39
23,4,10,4,14,1,4,1,4101,0,40,0,39
28,2,13,4,1,1,2,0,4101,0,60,0,39
54,7,8,4,8,3,4,1,4101,0,40,0,39
36,4,9,0,7,1,4,1,4101,0,40,0,39
25,4,9,4,8,2,1,1,4101,0,60,0,0
28,4,10,2,12,5,4,0,4064,0,25,0,39
59,4,10,2,12,0,4,1,4064,0,40,0,39
58,7,16,2,10,0,1,1,4064,0,40,0,19
43,4,10,2,1,5,4,0,4064,0,15,0,39
39,4,9,2,12,0,4,1,4064,0,38,0,39
26,4,13,2,12,0,4,1,4064,0,50,0,39
63,4,9,2,12,0,4,1,4064,0,40,0,39
32,2,9,2,14,5,4,0,4064,0,22,0,39
47,4,9,2,6,0,4,1,4064,0,60,0,39
35,4,10,2,3,0,4,1,4064,0,35,0,39
38,1,13,2,10,0,4,1,4064,0,40,0,39
52,5,6,2,12,0,4,1,4064,0,45,0,39
32,6,9,2,5,0,4,1,4064,0,40,0,39
35,4,10,2,12,0,4,1,4064,0,40,0,39
54,4,9,2,12,0,4,1,4064,0,55,0,39
49,4,13,2,12,0,4,1,4064,0,44,0,39
40,4,4,2,12,0,4,1,4064,0,40,0,39
40,4,3,2,8,0,3,1,4064,0,40,0,26
43,4,10,2,3,0,4,1,4064,0,38,0,39
31,2,13,2,7,0,4,1,4064,0,40,0,0
50,2,10,2,3,0,4,1,4064,0,55,0,39
46,4,9,2,3,0,2,1,4064,0,40,0,39
27,1,12,2,1,0,4,1,4064,0,40,0,8
34,4,10,2,14,0,4,1,4064,0,40,0,39
61,2,16,2,4,0,4,1,4064,0,40,0,39
55,4,9,2,12,0,4,1,4064,0,40,0,39
33,1,10,2,13,5,4,0,4064,0,40,0,39
31,0,13,2,0,5,4,0,4064,0,30,0,2
32,4,13,2,4,0,4,1,4064,0,50,0,39
49,4,9,2,7,0,4,1,4064,0,50,0,39
36,4,9,2,3,0,4,1,4064,0,40,0,39
42,4,9,2,12,0,4,1,4064,0,40,0,39
30,4,11,2,12,0,4,1,4064,0,40,0,39
38,6,9,2,3,0,4,1,4064,0,40,0,39
26,4,10,2,4,0,4,1,4064,0,50,0,39
47,4,13,2,12,0,4,1,4064,0,60,0,39
47,4,11,2,1,0,4,1,4064,0,40,0,39
51,4,11,2,8,0,4,1,4064,0,55,0,39
28,4,9,2,14,0,4,1,4064,0,45,0,39
34,2,9,2,11,0,4,1,4064,0,50,0,39
46,4,9,2,5,0,4,1,4064,0,55,0,39
45,4,9,2,14,0,3,1,4064,0,40,0,39
47,0,9,2,0,0,4,1,3942,0,40,0,0
41,4,10,2,12,0,4,1,3942,0,40,0,39
38,4,8,2,8,0,4,1,3942,0,40,0,39
29,4,7,2,3,0,4,1,3942,0,50,0,39
50,4,12,2,12,5,4,0,3942,0,40,0,39
45,4,9,2,8,0,4,1,3942,0,40,0,39
41,2,10,2,14,0,4,1,3942,0,40,0,39
23,4,9,2,7,5,4,0,3942,0,40,0,39
59,4,6,2,6,0,4,1,3942,0,40,0,39
38,4,4,2,5,0,4,1,3942,0,84,0,32
26,4,9,2,4,0,4,1,3942,0,45,0,39
35,4,9,2,10,5,4,0,3942,0,35,0,39
27,4,7,2,6,0,4,1,3942,0,40,0,39
61,0,2,2,0,0,4,1,3942,0,20,0,26
36,0,11,2,0,5,4,0,3908,0,8,0,39
45,1,11,2,11,0,4,1,3908,0,40,0,39
32,4,15,2,10,0,4,1,3908,0,40,0,39
36,4,9,2,3,0,4,1,3908,0,55,0,39
43,4,9,2,6,0,4,1,3908,0,40,0,39
59,4,7,2,8,5,4,0,3908,0,28,0,39
27,4,9,2,14,0,4,1,3908,0,35,0,39
24,4,13,2,10,0,4,1,3908,0,40,0,39
34,4,9,2,3,0,4,1,3908,0,46,0,39
31,4,9,2,12,0,4,1,3908,0,40,0,39
31,4,10,2,10,5,4,0,3908,0,40,0,39
32,4,9,2,6,5,2,0,3908,0,40,0,39
42,4,10,2,7,0,4,1,3908,0,40,0,39
38,4,13,2,8,0,4,1,3908,0,70,0,39
58,4,11,2,4,0,4,1,3908,0,40,0,39
51,4,4,2,4,0,0,1,3908,0,47,0,39
51,7,9,2,1,5,4,0,3908,0,40,0,39
44,4,14,2,1,0,4,1,3908,0,50,0,39
23,4,9,2,1,5,4,0,3908,0,40,0,39
27,4,10,2,13,0,4,1,3908,0,40,0,39
35,4,10,2,1,5,4,0,3908,0,27,0,39
33,4,9,2,14,0,4,1,3908,0,40,0,39
28,2,9,2,11,0,4,1,3908,0,40,0,39
42,6,9,2,12,0,4,1,3908,0,45,0,39
33,2,10,2,11,0,4,1,3908,0,40,0,39
21,4,6,2,8,0,4,1,3908,0,40,0,39
34,4,11,2,1,0,4,1,3908,0,45,0,39
31,5,13,2,12,0,4,1,3908,0,50,0,39
51,4,10,2,14,0,4,1,3908,0,40,0,39
35,6,10,2,4,0,4,1,3908,0,60,0,39
36,6,11,2,5,0,4,1,3908,0,75,0,39
58,2,9,2,11,0,4,1,3908,0,40,0,39
54,7,9,5,1,4,2,0,3887,0,35,0,39
37,4,9,4,6,4,4,0,3887,0,40,0,27
28,1,10,4,1,4,2,0,3887,0,40,0,39
32,7,10,4,11,4,2,0,3887,0,40,0,39
32,4,9,0,1,4,4,1,3887,0,40,0,39
32,4,10,5,13,4,2,0,3887,0,40,0,39
69,5,13,2,7,0,4,1,3818,0,30,0,39
67,0,9,2,0,0,4,1,3818,0,11,0,39
65,4,12,2,4,0,4,1,3818,0,40,0,39
65,0,9,2,0,0,0,1,3818,0,40,0,39
68,4,9,2,1,0,4,1,3818,0,40,0,39
77,2,13,2,1,0,4,1,3818,0,14,0,39
65,6,13,2,12,0,4,1,3818,0,10,0,39
37,4,5,2,6,0,4,1,3781,0,50,0,26
20,4,9,2,3,0,4,1,3781,0,35,0,39
32,4,9,2,3,0,4,1,3781,0,40,0,39
60,4,15,2,10,0,4,1,3781,0,16,0,39
50,6,16,2,10,0,4,1,3781,0,40,0,39
58,4,5,2,7,0,2,1,3781,0,40,0,39
33,4,9,2,6,0,4,1,3781,0,40,0,39
20,4,9,2,1,0,4,1,3781,0,50,0,39
21,0,10,2,0,5,4,0,3781,0,40,0,39
22,0,10,2,0,5,4,0,3781,0,35,0,39
52,4,9,2,7,0,3,1,3781,0,40,0,4
48,4,2,2,5,0,4,1,3781,0,50,0,26
35,4,7,5,14,1,2,1,3674,0,40,0,39
33,4,10,4,10,1,4,0,3674,0,16,0,39
36,4,13,0,1,1,4,0,3674,0,40,0,39
50,1,7,4,12,1,2,0,3674,0,40,0,39
23,4,10,4,1,1,4,0,3674,0,40,0,39
64,0,7,6,0,1,4,0,3674,0,35,0,39
21,4,9,4,6,1,4,1,3674,0,50,0,39
25,4,13,4,10,1,4,1,3674,0,30,0,39
44,4,9,0,12,1,4,1,3674,0,50,0,39
41,6,9,0,12,1,4,1,3674,0,45,0,39
29,2,12,4,1,1,4,1,3674,0,40,0,39
46,4,9,4,6,3,4,1,3674,0,30,0,39
32,4,2,4,3,1,4,1,3674,0,40,0,13
24,4,13,4,13,1,4,0,3674,0,40,0,39
61,4,9,2,7,0,4,1,3471,0,40,0,39
74,0,5,2,0,0,4,1,3471,0,40,0,39
63,4,9,2,1,5,4,0,3471,0,40,0,39
64,2,9,2,6,0,4,1,3471,0,40,0,39
73,4,9,2,7,0,4,1,3471,0,40,0,9
37,4,11,2,1,0,4,1,3471,0,40,0,39
72,4,10,2,10,0,4,1,3471,0,20,0,39
66,1,6,2,3,0,4,1,3471,0,40,0,39
39,0,14,2,0,5,1,0,3464,0,40,0,0
39,4,13,2,12,0,4,1,3464,0,40,0,39
38,4,9,2,12,0,4,1,3464,0,40,0,4
32,4,10,2,4,0,4,1,3464,0,40,0,39
40,0,9,2,0,5,2,0,3464,0,20,0,39
41,7,9,2,1,0,4,1,3464,0,40,0,39
36,0,9,2,0,0,4,1,3464,0,30,0,39
26,4,9,2,7,0,4,1,3464,0,48,0,39
29,6,9,2,5,0,4,1,3464,0,40,0,39
38,7,9,2,1,0,4,1,3464,0,40,0,39
27,4,9,2,12,5,4,0,3464,0,40,0,39
39,7,9,2,1,5,1,0,3464,0,20,0,39
54,4,9,2,12,0,4,1,3464,0,40,0,39
37,4,9,2,7,0,4,1,3464,0,50,0,39
31,4,11,2,3,0,4,1,3464,0,38,0,39
38,6,9,2,8,0,4,1,3464,0,80,0,22
31,2,10,2,11,0,4,1,3464,0,45,0,39
46,4,9,2,3,0,4,1,3464,0,40,0,39
